id,category,type,prompt,difficulty,keywords,length,Unnamed: 0
771,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '대중교통에서 본 다양한 사람들의 모습',어려움,"['인간관찰', '경험담']",800,1771
772,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '지나가던 낯선 사람의 친절이 준 깨달음',중간,"['우연', '경험담']",800,1772
773,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '길거리 공연을 보고 느낀 감정',중간,"['우연', '경험담']",500,1773
774,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '대중교통에서 본 다양한 사람들의 모습',어려움,"['인간관찰', '경험담']",800,1774
775,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '미술 수업에서 경험한 창의성의 확장',쉬움,"['배움', '경험담']",500,1775
776,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '우연히 들은 노래가 마음을 울린 순간',중간,"['우연', '경험담']",600,1776
777,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '시장 속 사람들의 표정이 준 감정',중간,"['인간관찰', '경험담']",700,1777
778,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도시 축제에서의 특별한 하루',쉬움,"['도시', '경험담']",600,1778
779,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '처음 요리를 배우며 겪은 실수와 깨달음',쉬움,"['배움', '경험담']",700,1779
780,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '계절 변화로 인해 생긴 특별한 일',쉬움,"['계절', '경험담']",800,1780
781,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '옛 건물에서의 잊지 못할 하루',어려움,"['특별한 장소', '경험담']",800,1781
782,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '버스 정류장에서 겪은 인간적인 순간',중간,"['인간관찰', '경험담']",700,1782
783,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '길에서 주운 물건이 인생을 바꾼 경험',쉬움,"['우연', '경험담']",800,1783
784,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '카페에서 들은 대화가 준 깨달음',중간,"['인간관찰', '경험담']",800,1784
785,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '사진 기술을 배우며 세상을 새롭게 본 경험',어려움,"['배움', '경험담']",500,1785
786,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '길거리 공연을 보고 느낀 감정',어려움,"['우연', '경험담']",800,1786
787,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '축제 현장에서 관찰한 사람들의 다양성',쉬움,"['인간관찰', '경험담']",600,1787
788,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '백화점에서 본 사람들의 표정과 생각',쉬움,"['인간관찰', '경험담']",800,1788
789,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도시에서 길을 잃고 겪은 뜻밖의 만남',어려움,"['도시', '경험담']",600,1789
790,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도심 속 전통 시장을 방문하며 느낀 감정',중간,"['도시', '경험담']",800,1790
791,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '지하철에서 겪은 잊지 못할 경험',쉬움,"['도시', '경험담']",600,1791
792,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '사진 기술을 배우며 세상을 새롭게 본 경험',어려움,"['배움', '경험담']",600,1792
793,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '길거리 예술가와의 짧은 대화',쉬움,"['인간관찰', '경험담']",800,1793
794,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도시 속 공원에서 찾은 평화로움',쉬움,"['도시', '경험담']",800,1794
795,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '우연히 들은 노래가 마음을 울린 순간',쉬움,"['우연', '경험담']",500,1795
796,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '옛 건물에서의 잊지 못할 하루',쉬움,"['특별한 장소', '경험담']",600,1796
797,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도시에서 길을 잃고 겪은 뜻밖의 만남',쉬움,"['도시', '경험담']",700,1797
798,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '길에서 주운 물건이 인생을 바꾼 경험',어려움,"['우연', '경험담']",500,1798
799,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '처음 가본 대도시에서 느낀 문화적 차이',중간,"['도시', '경험담']",500,1799
800,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '처음 가본 대도시에서 느낀 문화적 차이',중간,"['도시', '경험담']",500,1800
801,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '가을 단풍 여행의 소중한 순간',어려움,"['계절', '경험담']",700,1801
802,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '산책 중 마주한 동물과의 기억',쉬움,"['우연', '경험담']",800,1802
803,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도시에서 길을 잃고 겪은 뜻밖의 만남',쉬움,"['도시', '경험담']",500,1803
804,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '대중교통에서 본 다양한 사람들의 모습',쉬움,"['인간관찰', '경험담']",800,1804
805,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '산책 중 마주한 동물과의 기억',중간,"['우연', '경험담']",800,1805
806,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '옛 건물에서의 잊지 못할 하루',쉬움,"['특별한 장소', '경험담']",500,1806
807,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '공원에서 지켜본 가족들의 모습',어려움,"['인간관찰', '경험담']",500,1807
808,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '버스 정류장에서 겪은 인간적인 순간',쉬움,"['인간관찰', '경험담']",700,1808
809,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '공원에서 지켜본 가족들의 모습',중간,"['인간관찰', '경험담']",500,1809
810,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '백화점에서 본 사람들의 표정과 생각',중간,"['인간관찰', '경험담']",600,1810
811,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '처음 요리를 배우며 겪은 실수와 깨달음',쉬움,"['배움', '경험담']",600,1811
812,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '우박을 맞으며 집으로 돌아가던 기억',쉬움,"['계절', '경험담']",700,1812
813,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '버려진 건물에서 느낀 묘한 감정',중간,"['특별한 장소', '경험담']",500,1813
814,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도시 골목길에서 마주한 감동적인 풍경',중간,"['특별한 장소', '경험담']",800,1814
815,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도심 속 전통 시장을 방문하며 느낀 감정',어려움,"['도시', '경험담']",700,1815
816,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '카페에서 들은 대화가 준 깨달음',어려움,"['인간관찰', '경험담']",600,1816
817,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도시에서 길을 잃고 겪은 뜻밖의 만남',어려움,"['도시', '경험담']",800,1817
818,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '비 오는 가을날 느낀 고독감',중간,"['계절', '경험담']",500,1818
819,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '실패를 통해 배운 삶의 교훈',쉬움,"['배움', '경험담']",800,1819
820,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '버스에서 옆자리 사람과 나눈 대화',어려움,"['우연', '경험담']",500,1820
821,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '시장 속 사람들의 표정이 준 감정',중간,"['인간관찰', '경험담']",700,1821
822,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '산속 폐허에서 경험한 특별한 순간',중간,"['특별한 장소', '경험담']",800,1822
823,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '새벽 안개 속 산책에서 깨달은 것',중간,"['계절', '경험담']",800,1823
824,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '비 오는 가을날 느낀 고독감',쉬움,"['계절', '경험담']",700,1824
825,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '악기 연습 중 마주한 어려움과 성장',중간,"['배움', '경험담']",700,1825
826,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '처음 가본 대도시에서 느낀 문화적 차이',어려움,"['도시', '경험담']",500,1826
827,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '미술 수업에서 경험한 창의성의 확장',중간,"['배움', '경험담']",700,1827
828,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '옛 건물에서의 잊지 못할 하루',어려움,"['특별한 장소', '경험담']",600,1828
829,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '길에서 주운 물건이 인생을 바꾼 경험',쉬움,"['우연', '경험담']",800,1829
830,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '악기 연습 중 마주한 어려움과 성장',쉬움,"['배움', '경험담']",700,1830
831,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '길거리 예술가와의 짧은 대화',쉬움,"['인간관찰', '경험담']",500,1831
832,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '스포츠 기술을 익히며 배운 끈기',어려움,"['배움', '경험담']",700,1832
833,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '비 오는 가을날 느낀 고독감',중간,"['계절', '경험담']",600,1833
834,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도시 골목길에서 마주한 감동적인 풍경',어려움,"['특별한 장소', '경험담']",700,1834
835,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도시 골목길에서 마주한 감동적인 풍경',중간,"['특별한 장소', '경험담']",800,1835
836,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '대중교통에서 본 다양한 사람들의 모습',어려움,"['인간관찰', '경험담']",800,1836
837,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '새벽 안개 속 산책에서 깨달은 것',어려움,"['계절', '경험담']",800,1837
838,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도시의 소음과 고요함을 동시에 느낀 순간',쉬움,"['도시', '경험담']",700,1838
839,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '지나가던 낯선 사람의 친절이 준 깨달음',쉬움,"['우연', '경험담']",800,1839
840,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도심 속 전통 시장을 방문하며 느낀 감정',쉬움,"['도시', '경험담']",800,1840
841,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '버스 정류장에서 겪은 인간적인 순간',어려움,"['인간관찰', '경험담']",700,1841
842,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '처음 가본 대도시에서 느낀 문화적 차이',어려움,"['도시', '경험담']",500,1842
843,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '첫눈이 내리던 날의 기억',쉬움,"['계절', '경험담']",800,1843
844,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도시에서 길을 잃고 겪은 뜻밖의 만남',쉬움,"['도시', '경험담']",700,1844
845,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '대중교통에서 본 다양한 사람들의 모습',어려움,"['인간관찰', '경험담']",700,1845
846,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '길거리 예술가와의 짧은 대화',쉬움,"['인간관찰', '경험담']",800,1846
847,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도시의 소음과 고요함을 동시에 느낀 순간',어려움,"['도시', '경험담']",800,1847
848,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '축제 현장에서 관찰한 사람들의 다양성',중간,"['인간관찰', '경험담']",800,1848
849,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도심 속 전통 시장을 방문하며 느낀 감정',중간,"['도시', '경험담']",800,1849
850,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '축제 현장에서 관찰한 사람들의 다양성',어려움,"['인간관찰', '경험담']",500,1850
851,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '처음 요리를 배우며 겪은 실수와 깨달음',쉬움,"['배움', '경험담']",500,1851
852,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '미술 수업에서 경험한 창의성의 확장',쉬움,"['배움', '경험담']",800,1852
853,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '지하철에서 겪은 잊지 못할 경험',쉬움,"['도시', '경험담']",800,1853
854,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '겨울철 캠핑에서의 도전',중간,"['계절', '경험담']",500,1854
855,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '길거리에서 관찰한 사람들의 표정에서 느낀 것',쉬움,"['인간관찰', '경험담']",500,1855
856,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '산책 중 마주한 동물과의 기억',중간,"['우연', '경험담']",700,1856
857,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도시 골목길에서 마주한 감동적인 풍경',중간,"['특별한 장소', '경험담']",800,1857
858,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '스포츠 기술을 익히며 배운 끈기',쉬움,"['배움', '경험담']",500,1858
859,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '우연히 알게 된 길에서 겪은 특별한 일',중간,"['우연', '경험담']",700,1859
860,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '계절 변화로 인해 생긴 특별한 일',어려움,"['계절', '경험담']",600,1860
861,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '봄꽃 축제에서 느낀 감정',쉬움,"['계절', '경험담']",800,1861
862,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '사진 기술을 배우며 세상을 새롭게 본 경험',중간,"['배움', '경험담']",600,1862
863,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '옛날 기차역에서 겪은 독특한 경험',어려움,"['특별한 장소', '경험담']",800,1863
864,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '겨울철 캠핑에서의 도전',어려움,"['계절', '경험담']",700,1864
865,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '길거리 공연을 보고 느낀 감정',어려움,"['우연', '경험담']",500,1865
866,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '백화점에서 본 사람들의 표정과 생각',어려움,"['인간관찰', '경험담']",500,1866
867,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '새로운 언어를 배우면서 느낀 성취감',쉬움,"['배움', '경험담']",600,1867
868,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '오래된 서점에서 발견한 뜻깊은 책',중간,"['특별한 장소', '경험담']",500,1868
869,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '예상치 못한 만남으로 생긴 인연',어려움,"['우연', '경험담']",700,1869
870,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '우연히 들어간 가게에서의 잊지 못할 사건',중간,"['우연', '경험담']",600,1870
871,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '지나가던 낯선 사람의 친절이 준 깨달음',쉬움,"['우연', '경험담']",800,1871
872,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '길거리 공연을 보고 느낀 감정',어려움,"['우연', '경험담']",500,1872
873,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '처음 경험한 해외 도시의 대중교통 문화',쉬움,"['도시', '경험담']",500,1873
874,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '옛날 기차역에서 겪은 독특한 경험',중간,"['특별한 장소', '경험담']",800,1874
875,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '옛날 기차역에서 겪은 독특한 경험',중간,"['특별한 장소', '경험담']",800,1875
876,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '새벽 안개 속 산책에서 깨달은 것',중간,"['계절', '경험담']",500,1876
877,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '길에서 주운 물건이 인생을 바꾼 경험',어려움,"['우연', '경험담']",500,1877
878,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '시장 속 사람들의 표정이 준 감정',중간,"['인간관찰', '경험담']",500,1878
879,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '겨울철 캠핑에서의 도전',중간,"['계절', '경험담']",700,1879
880,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '우연히 알게 된 길에서 겪은 특별한 일',어려움,"['우연', '경험담']",600,1880
881,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '새벽 안개 속 산책에서 깨달은 것',쉬움,"['계절', '경험담']",600,1881
882,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도시 외곽의 오래된 다리 위에서 느낀 감정',어려움,"['특별한 장소', '경험담']",700,1882
883,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '지나가던 낯선 사람의 친절이 준 깨달음',중간,"['우연', '경험담']",700,1883
884,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: 'DIY 프로젝트를 하며 성장한 경험',어려움,"['배움', '경험담']",500,1884
885,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '산속 폐허에서 경험한 특별한 순간',어려움,"['특별한 장소', '경험담']",500,1885
886,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '산책 중 마주한 동물과의 기억',중간,"['우연', '경험담']",500,1886
887,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '버스에서 옆자리 사람과 나눈 대화',어려움,"['우연', '경험담']",800,1887
888,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '버려진 건물에서 느낀 묘한 감정',중간,"['특별한 장소', '경험담']",500,1888
889,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도시 축제에서의 특별한 하루',어려움,"['도시', '경험담']",600,1889
890,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '봄꽃 축제에서 느낀 감정',어려움,"['계절', '경험담']",800,1890
891,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '가을 단풍 여행의 소중한 순간',쉬움,"['계절', '경험담']",500,1891
892,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '우박을 맞으며 집으로 돌아가던 기억',중간,"['계절', '경험담']",600,1892
893,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도시 골목길에서 마주한 감동적인 풍경',중간,"['특별한 장소', '경험담']",800,1893
894,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '길거리에서 관찰한 사람들의 표정에서 느낀 것',중간,"['인간관찰', '경험담']",700,1894
895,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '여름 바닷가에서 겪은 특별한 하루',어려움,"['계절', '경험담']",500,1895
896,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '옛날 기차역에서 겪은 독특한 경험',중간,"['특별한 장소', '경험담']",500,1896
897,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도서관에서 마주친 사람과의 기억',어려움,"['인간관찰', '경험담']",800,1897
898,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도시 속 공원에서 찾은 평화로움',어려움,"['도시', '경험담']",500,1898
899,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '스포츠 기술을 익히며 배운 끈기',쉬움,"['배움', '경험담']",500,1899
900,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '시골의 작은 다리에서 겪은 평화로운 시간',중간,"['특별한 장소', '경험담']",500,1900
901,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '여행 중 사람들을 보고 깨달은 점',쉬움,"['변화된 시선', '경험담']",800,
902,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '첫 등산에서 자연을 새롭게 본 순간',어려움,"['첫경험', '경험담']",700,
903,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '다른 문화권 사람을 만나고 관점이 달라진 순간',중간,"['변화된 시선', '경험담']",500,
904,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '어려운 시기에 친구에게 받은 도움',중간,"['우정', '경험담']",800,
905,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '불꽃놀이를 보며 깨달은 소중한 순간',중간,"['축제', '경험담']",600,
906,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '길에서 발견한 동물이 준 깨달음',중간,"['발견', '경험담']",800,
907,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '봉사활동 후 세상을 다르게 본 경험',쉬움,"['변화된 시선', '경험담']",500,
908,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '축제에서 우연히 얻은 특별한 추억',어려움,"['축제', '경험담']",500,
