id,category,type,prompt,difficulty,keywords,length,created_at
,시,즉흥시,"즉흥시 연습 (심연과 고요, 단조로운 운율 시): 역설적인 대조를 살린 3행 시를 작성하세요. 단어: '젖은 모래, 달빛 연못, 흐릿한 구름'",중간,"[젖은 모래, 달빛 연못, 흐릿한 구름]",73,2025-07-17 03:15:00
,시,즉흥시,"즉흥시 연습 (밤의 정적, 단조로운 운율 시): 의성어를 중심으로 3행 즉흥시를 작성하세요. 단어: '차가운 별빛, 밤의 그림자, 밤의 파편'",중간,"[차가운 별빛, 밤의 그림자, 밤의 파편]",81,2025-07-17 03:14:00
,시,즉흥시,"즉흥시 연습 (심연과 고요, 단조로운 운율 시): 과거를 회상하는 3행 시를 작성하세요. 단어: '은빛 안개, 고요한 바람, 흐린 유리창'",어려움,"[은빛 안개, 고요한 바람, 흐린 유리창]",51,2025-07-17 03:13:00
,시,즉흥시,"즉흥시 연습 (추억의 조각, 의성어 중심 시): 주어진 단어를 활용해 속삭이는 듯한 3행 시를 작성하세요. 단어: '푸른 잎새, 푸른 조개, 붉은 바람'",쉬움,"[푸른 잎새, 푸른 조개, 붉은 바람]",68,2025-07-17 03:12:00
,시,즉흥시,"즉흥시 연습 (잃어버린 시간, 회상형 시): 주어진 단어를 활용해 속삭이는 듯한 3행 시를 작성하세요. 단어: '고요한 바람, 붉은 바다, 푸른 불빛'",어려움,"[고요한 바람, 붉은 바다, 푸른 불빛]",89,2025-07-17 03:11:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 속삭임 같은 시): 과거를 회상하는 3행 시를 작성하세요. 단어: '노을빛 불빛, 고요한 바람, 고요한 강물'",중간,"[노을빛 불빛, 고요한 바람, 고요한 강물]",55,2025-07-17 03:10:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 몽환적 이미지 시): 과거를 회상하는 3행 시를 작성하세요. 단어: '검은 바람결, 고요한 바람, 회색 하늘'",어려움,"[검은 바람결, 고요한 바람, 회색 하늘]",70,2025-07-17 03:09:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 역설적 대조 시): 파편적인 이미지로 3~5행의 즉흥시를 만드세요. 단어: '흐린 계곡, 황혼의 노을, 푸른 불꽃'",쉬움,"[흐린 계곡, 황혼의 노을, 푸른 불꽃]",91,2025-07-17 03:08:00
,시,즉흥시,"즉흥시 연습 (계절의 문턱, 긴장감 있는 시): 낯선 시점으로 4행 시를 작성하세요. 단어: '별빛 연기, 달빛 연못, 별빛 강가'",어려움,"[별빛 연기, 달빛 연못, 별빛 강가]",62,2025-07-17 03:07:00
,시,즉흥시,"즉흥시 연습 (잔잔한 일상, 속삭임 같은 시): 낯선 시점으로 4행 시를 작성하세요. 단어: '별빛 안개, 속삭이는 파도, 별빛 바다'",쉬움,"[별빛 안개, 속삭이는 파도, 별빛 바다]",88,2025-07-17 03:06:00
,시,즉흥시,"즉흥시 연습 (추억의 조각, 몽환적 이미지 시): 긴장감이 감도는 4행 즉흥시를 완성하세요. 단어: '별자리 조각, 빛바랜 파도, 은빛 구슬'",중간,"[별자리 조각, 빛바랜 파도, 은빛 구슬]",98,2025-07-17 03:05:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 의성어 중심 시): 의성어를 중심으로 3행 즉흥시를 작성하세요. 단어: '황금빛 물결, 별빛 바다, 붉은 바람'",쉬움,"[황금빛 물결, 별빛 바다, 붉은 바람]",70,2025-07-17 03:04:00
,시,즉흥시,"즉흥시 연습 (잃어버린 시간, 몽환적 이미지 시): 몽환적인 이미지를 담아 3~4행 즉흥시를 작성하세요. 단어: '차가운 공기, 검은 달빛, 빛바랜 초승'",어려움,"[차가운 공기, 검은 달빛, 빛바랜 초승]",51,2025-07-17 03:03:00
,시,즉흥시,"즉흥시 연습 (황량한 풍경, 역설적 대조 시): 단조로운 운율을 살려 2행 즉흥시를 작성하세요. 단어: '노을빛 하늘, 노을빛 불빛, 서리 낀 숲'",쉬움,"[노을빛 하늘, 노을빛 불빛, 서리 낀 숲]",116,2025-07-17 03:02:00
,시,즉흥시,"즉흥시 연습 (계절의 문턱, 몽환적 이미지 시): 낯선 시점으로 4행 시를 작성하세요. 단어: '차가운 별빛, 노을빛 그림자, 달빛 연못'",어려움,"[차가운 별빛, 노을빛 그림자, 달빛 연못]",66,2025-07-17 03:01:00
